time,xi_x,xi_y,xi_z,d_var_theta_x,d_var_theta_y,d_var_theta_z,var_theta_x,var_theta_y,var_theta_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
8.700000000000001,-0.08046318445203976,-0.07676068595628749,0.02716144097451223,3.180525735114081,0.17069603967508806,-2.2202203864171604,-0.202313923030991,2.4347853490555758,0.715854527241512,-3.532760899194187e-05,0.0008385345051128285,-9.535723860050818e-05,0.00275718174622108,0.0026107180170665874,0.0009335429808869251,1.8768808194232005,1.8034415510055986,-0.7654032630460752
8.71,-0.08045301495938764,-0.07700803004976997,0.027134061491502437,3.1831607003483757,0.13044967340815306,-2.237209832717718,-0.17048231602750724,2.4360898457896574,0.6934824289143349,-3.507615253449392e-05,0.0008387188088934544,-9.601493862849628e-05,0.002756830984695735,0.002619105205155522,0.0009325828315006401,1.8766796594494466,1.8083568176338551,-0.7647819466735631
8.72,-0.08044284236753457,-0.07725544574930687,0.02710654299173232,3.1852832890799965,0.09015085684176372,-2.253644394307445,-0.13862948313670728,2.436991354358075,0.6709459849712605,-3.490198854393112e-05,0.0008389095358077303,-9.663016266401106e-05,0.0027564819648102958,0.0026274943005135994,0.000931616529874,1.876478438214694,1.8132718728526762,-0.7641573787660693
8.73,-0.08043263322551222,-0.07750293628452631,0.027078902658529636,3.1868849189876363,0.04980791499720261,-2.26952008992864,-0.10676063394683091,2.437489433508047,0.648250784071974,-3.481576797818853e-05,0.000839108040948805,-9.719752170300744e-05,0.002756133807130514,0.0026358853809230875,0.0009306445546569699,1.8762764943994488,1.8181867875004447,-0.7635299476527154
8.74,-0.08042236117762765,-0.0777505044704303,0.02705115595347285,3.187957418879487,0.009429176548363838,-2.2848330163635837,-0.07488105975803605,2.4375837252735306,0.6254024539083382,-3.4817904846898284e-05,0.0008393148647468929,-9.771497443107277e-05,0.002755785628082045,0.0026442785295705566,0.0009296674049126592,1.8760733066531325,1.8231016240791462,-0.7629000029126586
8.75,-0.08041200549644495,-0.07799815291706702,0.027023317783905876,3.1884930659659605,-0.03097702406368108,-2.2995794713417568,-0.04299612909837645,2.437273955032894,0.6024066591949205,-3.490306294341716e-05,0.0008395301827365947,-9.818164000684887e-05,0.002755436597452611,0.0026526738313979227,0.0009286855885125907,1.8758684647357515,1.8280164409145447,-0.7622678817870259
8.76,-0.08040155124188969,-0.07824588396543852,0.026995402326559503,3.1884848247128765,-0.07140237170674446,-2.313755944069298,-0.011111280851247678,2.4365599313158266,0.5792690997542276,-3.506169292978589e-05,0.0008397538490185347,-9.859764363068582e-05,0.002755085980523313,0.002661071369888108,0.0009276996120762839,1.8756616727241284,1.832931290891332,-0.7616339051604513
8.77,-0.08039098901233543,-0.07849369964292219,0.026967422909169092,3.18792650793985,-0.11183859342997438,-2.327359104010676,0.020767984228150828,2.435441545381527,0.5559955087141208,-3.5281524017841126e-05,0.0008399854464482825,-9.896394702211403e-05,0.002754733165283135,0.002669471224352591,0.0009267099726060628,1.8754527441457114,1.8378462205773634,-0.7609983748554143
8.78,-0.0803803144861952,-0.07874160165236122,0.026939391970425386,3.186812885194643,-0.1522774764585304,-2.3403857928085667,0.05263611308009726,2.4339187706169416,0.5325916507860352,-3.5548825121939354e-05,0.0008402243557207867,-9.928214698742832e-05,0.0027543776770319155,0.002677873467909799,0.0009257171511361885,1.8752415929601502,1.8427612700162692,-0.760361572702291
8.790000000000001,-0.08036952785601982,-0.0789895913839076,0.02691132105768823,3.1851397509032355,-0.19271088200190967,-2.3528330166375375,0.08448751058912962,2.4319916617969226,0.5090633206196599,-3.5849401485751886e-05,0.0008404698268571903,-9.95542934636856e-05,0.002754019183017058,0.002686278166178371,0.0009247216082015516,1.8750282224049355,1.8476764729711288,-0.7597237604669499
