time,d_delta_roll,d_delta_pitch,d_delta_yaw,delta_roll,delta_pitch,delta_yaw
10.02,-4.478017727847701,-1.129980554823015,-0.0035586001560344895,-0.11841672532610525,-0.05058155090857304,-0.0048287576687571785
10.03,-3.4084552407736517,-0.8897791912563482,0.002098038471669554,-0.15250127773384176,-0.059479342821136524,-0.004807777284040483
10.040000000000001,-1.7974384067211657,-0.25625088910460797,0.009320996876273798,-0.17047566180105342,-0.06204185171218261,-0.004714567315277745
10.05,-1.7622946803430108,-0.5706174539738771,0.012106008464256501,-0.18809860860448352,-0.06774802625192138,-0.00459350723063518
10.06,-1.0595235785925532,-0.3937572486013412,0.01924273693381174,-0.19869384439040905,-0.07168559873793479,-0.004401079861297063
10.07,-0.4488908729982165,-0.2869601143914076,0.022274954296905028,-0.20318275312039122,-0.07455519988184886,-0.0041783303183280125
10.08,-7.676231166486096,-1.770582668289906,0.020471717113150087,-0.27994506478525216,-0.09226102656474792,-0.003973613147196512
10.09,1.1820286829794433,0.08211523885199917,-0.00254738694387183,-0.26812477795545775,-0.09143987417622794,-0.00399908701663523
10.1,0.12810827659637458,0.3069450335635333,0.009770268125318515,-0.266843695189494,-0.0883704238405926,-0.0039013843353820445
10.11,-0.22498715019977134,0.33450245587550803,0.0062109386309491185,-0.26909356669149176,-0.08502539928183751,-0.0038392749490725533
10.120000000000001,-0.3193784048734025,0.27617028486046735,0.007837941375883617,-0.2722873507402258,-0.08226369643323284,-0.003760895535313717
10.13,-0.3972748473253027,0.3562849431676211,0.010353246577291725,-0.2762600992134788,-0.07870084700155662,-0.0036573630695408
10.14,-0.44915885963100166,0.33152130951760655,0.01102072731952806,-0.2807516878097888,-0.07538563390638056,-0.0035471557963455197
10.15,-0.3963023662062306,0.3547609400887606,0.012626823438244002,-0.2847147114718511,-0.07183802450549295,-0.0034208875619630794
10.16,-0.2941251031445584,0.3613974423705674,0.01358916851022032,-0.2876559625032967,-0.06822405008178728,-0.003284995876860876
10.17,-0.1515882765416221,0.3387244881175576,0.014260674470022673,-0.2891718452687129,-0.0648368052006117,-0.0031423891321606494
10.18,0.031967478190602305,0.32505477225382773,0.014690645198775588,-0.2888521704868069,-0.061586257478073426,-0.0029954826801728935
10.19,0.3104387410558631,0.2705788313447312,0.014995978929885013,-0.28574778307624826,-0.058880469164626116,-0.0028455228908740434
10.200000000000001,0.47785196405427643,0.23356490337680327,0.015241632347548746,-0.2809692634357055,-0.056544820130858084,-0.002693106567398556
10.21,0.24951033401430678,0.207027423162923,0.014680364549934707,-0.2784741600955624,-0.05447454589922886,-0.0025463029218992087
10.22,0.5061466102415766,0.26432293544866703,0.013289642999195661,-0.27341269399314666,-0.051831316544742184,-0.0024134064919072522
10.23,0.7520399982306615,0.19891484807434526,0.01165664365404464,-0.26589229401084,-0.04984216806399873,-0.002296840055366806
10.24,0.9444366216212814,0.10887335304515616,0.010192652814566678,-0.2564479277946272,-0.04875343453354717,-0.002194913527221139
10.25,1.089049514147868,0.029939054916412994,0.008853423907566268,-0.24555743265314853,-0.04845404398438304,-0.002106379288145476
10.26,1.1850195836429271,-0.03839341448850192,0.007651865548294834,-0.23370723681671926,-0.04883797812926806,-0.0020298606326625275
10.27,1.009332185976472,-0.0962329775476688,0.0066229559941441045,-0.22361391495695454,-0.049800307904744746,-0.0019636310727210865
10.28,0.8727494391426263,-0.1437336486559675,0.00577661559636272,-0.21488642056552829,-0.05123764439130442,-0.0019058649167574594
10.290000000000001,0.7723920530529126,-0.17080962467914484,0.005194467721896052,-0.20716250003499917,-0.052945740638095866,-0.0018539202395384988
10.3,0.6807830852922778,-0.18966878841728047,0.004816059083464563,-0.2003546691820764,-0.05484242852226867,-0.0018057596487038533
10.31,0.617345852110055,-0.20626914973057042,0.004612871461210984,-0.19418121066097585,-0.05690512001957437,-0.0017596309340917435
10.32,0.5739779541070974,-0.21410604270425576,0.004579655028276703,-0.18844143111990488,-0.05904618044661693,-0.0017138343838089764
10.33,0.5449834704307253,-0.21459464824131264,0.004660482434856793,-0.18299159641559762,-0.061192126929030054,-0.0016672295594604084
10.34,0.5285875575540726,-0.20931284336214906,0.004815823213958037,-0.1777057208400569,-0.06328525536265155,-0.0016190713273208281
10.35,0.5226835401810213,-0.19940588514774488,0.005000938468803022,-0.1724788854382467,-0.065279314214129,-0.0015690619426327978
10.36,0.5319128092339808,-0.18553481447907638,0.005179444258642243,-0.16715975734590688,-0.06713466235891977,-0.0015172675000463755
10.370000000000001,0.5447303471193127,-0.16852811104901777,0.005312891889962829,-0.16171245387471375,-0.06881994346940995,-0.0014641385811467473
10.38,0.557995314699208,-0.14992092056683143,0.005373207516372208,-0.15613250072772167,-0.07031915267507827,-0.0014104065059830251
10.39,0.5709812204103041,-0.12995151673822458,0.0053401943977389975,-0.15042268852361862,-0.07161866784246051,-0.0013570045620056352
10.4,0.5830026047328034,-0.10887832976517542,0.005197113101984037,-0.14459266247629057,-0.07270745114011228,-0.0013050334309857947
10.41,0.5933533536291704,-0.08712303250460252,0.004935273093122566,-0.13865912893999888,-0.0735786814651583,-0.0012556807000545691
10.42,0.6014858199980491,-0.06513717688613713,0.004555870155745845,-0.1326442707400184,-0.07423005323401967,-0.0012101219984971107
10.43,0.6120777906546151,-0.04309572006821283,0.004074208647847943,-0.12652349283347225,-0.0746610104347018,-0.0011693799120186313
10.44,0.6209109906620903,-0.02103389992569299,0.0034984972233584374,-0.12031438292685134,-0.07487134943395873,-0.001134394939785047
10.450000000000001,0.5778501183336772,0.0008071450233098632,0.0028471661338811175,-0.11453588174351458,-0.07486327798372563,-0.0011059232784462359
10.46,0.5097604273980038,0.0270475465856303,0.0021357180497110755,-0.10943827746953454,-0.07459280251786933,-0.001084566097949125
10.47,0.4327475411127286,0.0755727322752669,0.001356299319199116,-0.10511080205840725,-0.07383707519511666,-0.001071003104757134
10.48,0.4652546048611988,0.003705271474405858,0.00045680971476316865,-0.10045825600979527,-0.0738000224803726,-0.0010664350076095023
10.49,0.38951049579367075,0.056599928711423386,-0.00012055211472847618,-0.09656315105185856,-0.07323402319325836,-0.0010676405287567872
10.5,0.3509406126741089,0.04224544947997544,-0.0009801623200060535,-0.09305374492511748,-0.0728115686984586,-0.0010774421519568478
10.51,0.3183275906850295,0.045534911131211886,-0.0016209432834343503,-0.08987046901826717,-0.07235621958714648,-0.0010936515847911913
10.52,0.28429127077249805,0.06171966826119063,-0.0022931436737284915,-0.0870275563105422,-0.07173902290453457,-0.0011165830215284763
10.53,0.25743787845244076,0.07205104943706847,-0.0029383563500867778,-0.08445317752601779,-0.07101851241016388,-0.001145966585029344
10.540000000000001,0.23478069769063312,0.07947195555875841,-0.0035474247450684015,-0.08210537054911146,-0.07022379285457629,-0.001181440832480028
10.55,0.21539665059577945,0.0852481421945262,-0.004119671238199778,-0.07995140404315366,-0.06937131143263103,-0.0012226375448620259
10.56,0.1987704313094716,0.08991085269412452,-0.004651628838743164,-0.07796369973005896,-0.06847220290568978,-0.0012691538332494576
10.57,0.1845966872327819,0.09359770575443321,-0.005141385090535063,-0.07611773285773113,-0.06753622584814545,-0.0013205676841548082
10.58,0.1725538298839214,0.09645492055826055,-0.005587391220287759,-0.07439219455889191,-0.06657167664256285,-0.0013764415963576858
10.59,0.1623327763064017,0.09862428183931965,-0.005989155316415441,-0.07276886679582789,-0.06558543382416965,-0.0014363331495218404
10.6,0.1536416503322529,0.10024376908478189,-0.006346935145862664,-0.07123245029250536,-0.06458299613332183,-0.001499802500980467
10.61,0.14621458574039914,0.10143874451634327,-0.006661693250974649,-0.06977030443510136,-0.06356860868815839,-0.0015664194334902134
10.620000000000001,0.13981482881676202,0.10231981363864312,-0.006934941753819429,-0.06837215614693375,-0.06254541055177196,-0.0016357688510284078
10.63,0.13423643985224606,0.10298132257941306,-0.007168617740613862,-0.06702979174841128,-0.061515597325977826,-0.0017074550284345465
10.64,0.12980960549930776,0.10350855626723746,-0.007365191381612488,-0.0657316956934182,-0.060480511763305454,-0.0017811069422506713
10.65,0.12564052489367322,0.10395182310526191,-0.007526568221953429,-0.06447529044448147,-0.05944099353225284,-0.0018563726244702056
10.66,0.12158522180263773,0.10435120223001101,-0.007655511291668431,-0.06325943822645509,-0.05839748150995273,-0.00193292773738689
10.67,0.11763604111297746,0.10474231164333098,-0.007754472580241771,-0.062083077815325315,-0.057350058393519414,-0.0020104724631893078
10.68,0.11379034194438858,0.10515649065579258,-0.007825950535567908,-0.06094517439588143,-0.05629849348696149,-0.0020887319685449868
10.69,0.11003710505671016,0.10559161884065177,-0.007872322641012418,-0.05984480334531433,-0.05524257729855497,-0.002167455194955111
10.700000000000001,0.10628067560551291,0.10588825759978801,-0.007895795693079258,-0.0587819965892592,-0.054183694722557095,-0.0022464131518859036
10.71,0.10264630927566454,0.10624541340648302,-0.007898171490235074,-0.05775553349650255,-0.05312124058849226,-0.002325394866788254
10.72,0.09917296864720346,0.10811689712734612,-0.007874839730868478,-0.056763803810030516,-0.052040071617218804,-0.002404143264096939
10.73,0.09583797592348764,0.11007737748791074,-0.00783865099461699,-0.05580542405079564,-0.0509392978423397,-0.002482529774043109
10.74,0.09260318214228977,0.11180133941792128,-0.007786365459648939,-0.05487939222937274,-0.04982128444816049,-0.0025603934286395984
10.75,0.08948624126243668,0.11328821725220761,-0.007720754453410616,-0.053984529816748374,-0.048688402275638414,-0.0026376009731737047
10.76,0.08650228846208013,0.11454208528032139,-0.00764263677126132,-0.05311950693212757,-0.0475429814228352,-0.002714027340886318
10.77,0.08417954821188073,0.11557513688606855,-0.007553199992352299,-0.052277711450008764,-0.046387230053974514,-0.002789559340809841
10.78,0.08201555739374944,0.11637618587155871,-0.007452827040524036,-0.051457555876071266,-0.04522346819525893,-0.002864087611215081
10.790000000000001,0.07993388742653978,0.11692439572904784,-0.007342226138853644,-0.050658217001805866,-0.04405422423796845,-0.0029375098726036174
10.8,0.07794058869416601,0.11722596154170545,-0.0072218242036219404,-0.049878811114864204,-0.0428819646225514,-0.003009728114639837
10.81,0.2534161011216,-0.6492404392374508,-0.007092053497249926,-0.0473446501036482,-0.04937436901492591,-0.003080648649612336
10.82,-0.3505173948687179,0.14536530514872076,-0.006017953234112548,-0.05084982405233538,-0.0479207159634387,-0.003140828181953462
10.83,0.15722101164494048,0.19293831008913734,-0.006471075850429896,-0.04927761393588598,-0.04599133286254733,-0.0032055389404577607
10.84,0.16158934497887043,0.1821344448857729,-0.006170788315088421,-0.04766172048609727,-0.0441699884136896,-0.003267246823608645
10.85,0.14808218663885034,0.18099205283401698,-0.0061381082472833776,-0.04618089861970877,-0.04236006788534943,-0.0033286279060814787
10.86,0.13456818847970295,0.17860773872117286,-0.006050917810454685,-0.04483521673491174,-0.040573990498137695,-0.0033891370841860257
10.870000000000001,0.12104267185185771,0.17552801651237146,-0.0059803088772562366,-0.04362479001639316,-0.038818710333013984,-0.003448940172958588
10.88,0.10795502971750695,0.17193584019198216,-0.005895970605656074,-0.04254523971921809,-0.03709935193109416,-0.003507899879015149
10.89,0.09550412393892763,0.1680705338888609,-0.005798082017719405,-0.04159019847982882,-0.035418646592205554,-0.003565880699192343
10.9,0.08392404377814741,0.163969406297913,-0.00568178745243127,-0.04075095804204734,-0.03377895252922642,-0.0036226985737166555
10.91,0.07336223566899736,0.15966325503477777,-0.005545926781521021,-0.04001733568535737,-0.032182319978878646,-0.0036781578415318655
10.92,0.06393358475940952,0.1551421192018827,-0.0053901231074427215,-0.03937799983776327,-0.030630898786859817,-0.0037320590726062928
10.93,0.055699910292337784,0.15040068563926776,-0.005215088042259484,-0.03882100073483989,-0.02912689193046714,-0.0037842099530288878
10.94,0.048684413840298174,0.1454341335845837,-0.005022139164038441,-0.03833415659643691,-0.0276725505946213,-0.003834431344669272
10.950000000000001,0.04287191990390571,0.140247909510134,-0.004813015073280746,-0.03790543739739785,-0.02627007149951996,-0.0038825614954020793
10.96,0.038216550522620074,0.13486079086575295,-0.004589673220644536,-0.03752327189217165,-0.02492146359086243,-0.003928458227608525
10.97,0.03464666347743334,0.1293360468865297,-0.00435415455393056,-0.03717680525739732,-0.023628103121997132,-0.003971999773147831
10.98,0.032077513111016365,0.1238499589476337,-0.004108490527753462,-0.03685603012628715,-0.022389603532520796,-0.0040130846784253655
10.99,0.0307088663255565,0.11485451724226829,-0.0038546279862052,-0.03654894146303159,-0.02124105836009811,-0.004051630958287418
11.0,0.03804808704021831,-0.0048677377301828695,-0.0035928237628021706,-0.0361684605926294,-0.02128973573739994,-0.004087559195915439
11.01,0.04087136962266527,-0.06542904663828202,-0.0032541854421219048,-0.03575974689640275,-0.02194402620378276,-0.004120101050336659
11.02,0.027491827462722745,0.08215249617558221,-0.0029090391073162657,-0.03548482862177552,-0.02112250124202694,-0.004149191441409821
11.03,0.028038198504383743,0.05985992089239173,-0.0027004620575025173,-0.03520444663673169,-0.02052390203310302,-0.004176196061984846
11.040000000000001,0.028344679661760352,0.05851437583335977,-0.0024384622634560406,-0.034920999840114084,-0.019938758274769423,-0.004200580684619407
11.05,0.02912482626235266,0.05731278329922631,-0.002193132849732233,-0.034629751577490556,-0.01936563044177716,-0.004222512013116729
11.06,0.030194432501563617,0.05555798586183124,-0.0019462351977412792,-0.03432780725247492,-0.01881005058315885,-0.004241974365094142
11.07,0.031553145516696135,0.05335256764074248,-0.0017002074959920795,-0.03401227579730796,-0.018276524906751426,-0.004258976440054063
11.08,-0.20063674828046926,0.0707664580741861,-0.0014531110654622294,-0.03601864328011265,-0.017568860326009565,-0.004273507550708685
11.09,0.06551345992208116,0.04281750262444671,-0.001199627361790516,-0.03536350868089184,-0.017140685299765097,-0.004285503824326591
11.1,0.07487169590830345,0.0386034149278381,-0.0009509428424635362,-0.034614791721808806,-0.016754651150486716,-0.0042950132527512265
11.11,0.07145487055574301,0.0381486294189814,-0.0006995749387394487,-0.03390024301625138,-0.0163731648562969,-0.004302009002138621
11.120000000000001,0.06886742720740871,0.03691866401832873,-0.00044752627574704343,-0.03321156874417729,-0.01600397821611361,-0.004306484264896091
11.13,0.06645366640395395,0.0356356064645364,-0.00019504783409267715,-0.032547032080137754,-0.015647622151468248,-0.004308434743237018
11.14,0.0644435361013225,0.033976206459528535,5.772827909066719e-05,-0.03190259671912453,-0.015307860086872961,-0.004307857460446111
11.15,0.06249302401193507,0.032170667893495423,0.00031043403221776844,-0.03127766647900518,-0.014986153407938007,-0.004304753120123933
11.16,0.060618107372688995,0.030175779972707865,0.0005628582159346064,-0.03067148540527829,-0.014684395608210927,-0.004299124537964587
11.17,0.05873573482872178,0.02807303142379186,0.0008147158507889052,-0.03008412805699107,-0.014403665293973009,-0.0042909773794566975
11.18,0.05685225911448455,0.025911877326440104,0.0010657846796677597,-0.029515605465846223,-0.014144546520708607,-0.00428031953266002
11.19,0.05496075783442303,0.023888386941179778,0.0013158559732562962,-0.028965997887501992,-0.013905662651296809,-0.004267160972927456
11.200000000000001,0.05307731383275903,0.020560275257566617,0.001564806567858696,-0.0284352247491744,-0.013700059898721143,-0.00425151290724887
11.21,0.05121400064291057,0.014507473811436147,0.0018119756110141494,-0.027923084742745297,-0.013554985160606782,-0.0042333931511387285
11.22,0.049354957391153934,0.009358525250036887,0.0020564755714116423,-0.027429535168833757,-0.013461399908106414,-0.004212828395424612
11.23,0.047501591909029306,0.0048183538234347345,0.002298876616976194,-0.026954519249743465,-0.013413216369872066,-0.00418983962925485
11.24,0.045686307679344035,0.0007327596316885066,0.002539039790950555,-0.026497656172950024,-0.013405888773555181,-0.0041644492313453445
11.25,0.04392931090385542,-0.002973731047770836,0.0027770554743568633,-0.02605836306391147,-0.01343562608403289,-0.004136678676601776
11.26,0.042243350866263366,-0.006346034479859403,0.003012981481842484,-0.025635929555248838,-0.013499086428831483,-0.004106548861783351
11.27,0.04062751752765169,-0.009408835461375081,0.003246887864688141,-0.02522965437997232,-0.013593174783445234,-0.004074079983136469
11.28,0.039044772694682026,-0.012160046329724783,0.0034788340491897843,-0.0248392066530255,-0.01371477524674248,-0.004039291642644572
11.290000000000001,0.03732698691140503,-0.014519289737530097,0.0037088690868808116,-0.02446593678391145,-0.013859968144117782,-0.004002202951775764
11.3,0.034855793265876775,-0.01614794202535111,0.003937034555245637,-0.02411737885125268,-0.014021447564371294,-0.003962832606223308
11.31,0.030181904586604594,-0.016242153219948166,0.004163380303364068,-0.023815559805386636,-0.014183869096570776,-0.003921198803189667
11.32,0.024718028392400837,-0.015672713075070913,0.004387959968831089,-0.023568379521462627,-0.014340596227321485,-0.0038773192035013566
11.33,0.027735953973256428,-0.019720575300805787,0.004610600939973897,-0.02329101998173006,-0.014537801980329543,-0.0038312131941016176
11.34,0.034129478754635234,-0.025237857262568705,0.004830896214290767,-0.022949725194183708,-0.01479018055295523,-0.0037829042319587097
11.35,0.0358525423436306,-0.027863470057519962,0.005049010513419813,-0.022591199770747403,-0.01506881525353043,-0.0037324141268245117
11.36,0.03523460433030366,-0.029071308065388907,0.005264995906538568,-0.022238853727444365,-0.01535952833418432,-0.003679764167759126
11.370000000000001,0.03401962718633915,-0.029742962540106263,0.005478807490353553,-0.021898657455580974,-0.015656957959585383,-0.00362497609285559
11.38,0.032772062837588115,-0.030197708157242528,0.005690426176321638,-0.02157093682720509,-0.015958935041157807,-0.0035680718310923737
11.39,0.03158786382873839,-0.030498132567542968,0.005899791414293013,-0.021255058188917708,-0.016263916366833237,-0.0035090739169494436
11.4,0.030482186836087305,-0.030670511911864,0.006106822028929483,-0.020950236320556835,-0.016570621485951877,-0.003448005696660149
11.41,0.029447415955947687,-0.030724827649791495,0.006311416631692839,-0.02065576216099736,-0.01687786976244979,-0.0033848915303432204
11.42,0.028475812447699117,-0.030669671423439945,0.006513460746919325,-0.020371004036520368,-0.01718456647668419,-0.0033197569228740273
11.43,0.027559769450634874,-0.0305116763565714,0.006712830838347823,-0.02009540634201402,-0.017489683240249906,-0.003252628614490549
11.44,0.026692759628582613,-0.030256671850348582,0.0069093981194817185,-0.019828478745728195,-0.017792249958753392,-0.003183534633295732
11.450000000000001,0.025868858655598917,-0.029909541782481966,0.007103031500088274,-0.019569790159172207,-0.01809134537657821,-0.003112504318294849
11.46,0.02508263021242127,-0.029474373332927836,0.007293599965154718,-0.019318963857047993,-0.01838608910990749,-0.003039568318643302
11.47,0.024328933160146768,-0.028954467778922882,0.0074809744585485945,-0.019075674525446524,-0.01867563378769672,-0.002964758574057816
11.48,0.023602761062562067,-0.02835235573265213,0.007665029391426348,-0.018839646914820905,-0.018959157345023243,-0.002888108280143553
11.49,0.0228989468281567,-0.027669710318042037,0.007845643965364012,-0.018610657446539336,-0.019235854448203665,-0.0028096518404899127
11.5,0.02221132713610459,-0.02690694195133954,0.00802270372812577,-0.01838854417517829,-0.019504923867717062,-0.0027294248032086552
11.51,0.02152809806764315,-0.026060617133923575,0.00819610350707137,-0.01817326319450186,-0.019765530039056296,-0.0026474637681379413
11.52,0.020915936270108335,-0.0251714570138903,0.008365754664643385,-0.017964103831800776,-0.020017244609195198,-0.0025638062214915075
11.53,0.02044270513474411,-0.024279673766944912,0.008531628118896642,-0.017759676780453336,-0.020260041346864648,-0.002478489940302541
11.540000000000001,0.019931269636269303,-0.023286040389199153,0.008693830233231156,-0.017560364084090643,-0.02049290175075664,-0.0023915516379702296
11.55,0.01939808635607658,-0.022204222465437684,0.008852774120571335,-0.017366383220529878,-0.020714943975411015,-0.0023030238967645163
11.56,0.01884787338806032,-0.02103604452924078,0.009009891506886232,-0.017177904486649274,-0.020925304420703422,-0.002212924981695654
11.57,0.018284889206643354,-0.019784568426704632,0.009169321153192527,-0.01699505559458284,-0.02112315010497047,-0.0021212317701637287
11.58,0.01771113477758461,-0.01845101598704843,0.009341751783320583,-0.016817944246806993,-0.021307660264840954,-0.002027814252330523
11.59,0.017128332618586373,-0.017036489397995097,0.009548738692922002,-0.01664666092062113,-0.021478025158820906,-0.001932326865401303
11.6,0.01653790392666718,-0.015541884312688312,0.009800745788714775,-0.016481281881354455,-0.021633444001947787,-0.0018343194075141553
11.61,0.015941135389697728,-0.013968357344894697,0.00993793576933728,-0.01632187052745748,-0.021773127575396733,-0.0017349400498207824
11.620000000000001,0.015339078990872876,-0.012317677276433472,0.009460107715100422,-0.01616847973754875,-0.021896304348161068,-0.0016403389726697781
11.63,0.0147329830354916,-0.010591519890206458,0.008306407358422103,-0.016021149907193836,-0.02200221954706313,-0.001557274899085557
11.64,0.014125402303084927,-0.00878936257367155,0.0070411522920092295,-0.015879895884162987,-0.022090113172799845,-0.0014868633761654648
11.65,0.013519858972321608,-0.006909289202634353,0.005895924197154969,-0.01574469729443977,-0.02215920606482619,-0.0014279041341939151
11.66,0.012919451059391171,-0.00495072930836242,0.004858588151690857,-0.015615502783845858,-0.022208713357909814,-0.0013793182526770065
11.67,0.01232683671161526,-0.002914469773264927,0.0038982457970332214,-0.015492234416729705,-0.022237858055642462,-0.0013403357947066744
11.68,0.011744640940173412,-0.0008018599855131037,0.0029989415024980664,-0.01537478800732797,-0.02224587665549759,-0.0013103463796816936
11.69,0.0111755793302043,0.0013854430408736518,0.002153400709540389,-0.015263032214025926,-0.022232022225088854,-0.0012888123725862898
11.700000000000001,0.010622484219557277,0.0036455474956446215,0.0013577456006377414,-0.015156807371830354,-0.022195566750132407,-0.0012752349165799123
11.71,0.01008829940242588,0.005976342505023324,0.000609299894439275,-0.015055924377806095,-0.022135803325082175,-0.0012691419176355195
11.72,0.009576068157620174,0.008375503602632589,-9.417185508024326e-05,-0.014960163696229893,-0.02205204828905585,-0.001270083636186322
11.73,0.009088919168892193,0.010840497132472843,-0.0007547012661633839,-0.014869274504540972,-0.02194364331773112,-0.0012776306488479557
11.74,0.008630051497924618,0.013368586425748202,-0.0013741738024666073,-0.014782973989561726,-0.02180995745347364,-0.0012913723868726219
11.75,0.008202718612887391,0.01595684012106645,-0.001954303037344861,-0.014700946803432851,-0.021650389052262974,-0.0013109154172460705
11.76,0.007810211529835756,0.018602142225713533,-0.0024963657901196047,-0.014622844688134493,-0.021464367630005837,-0.0013358790751472666
11.77,0.007455840038971567,0.02130120044485878,-0.0030050417725088633,-0.014548286287744778,-0.021251355625557248,-0.0013659294928723552
11.78,0.007142941493148994,0.024050604616971574,-0.003484120009690005,-0.014476856872813288,-0.021010849579387533,-0.0014007706929692553
11.790000000000001,0.006874884638183504,0.026846869110106905,-0.003934250549229074,-0.014408108026431454,-0.020742380888286463,-0.001440113198461546
11.8,0.006655024018400207,0.02968638417315915,-0.004356443966069736,-0.014341557786247452,-0.02044551704655487,-0.0014836776381222435
11.81,0.0064866756320470925,0.03256540668817896,-0.004751758145906011,-0.01427669102992698,-0.02011986297967308,-0.0015311952195813036
11.82,0.006373116032216464,0.0354800924714259,-0.005121257099273078,-0.014212959869604816,-0.019765062054958822,-0.0015824077905740345
11.83,0.006317571497903018,0.03842651572270303,-0.005465987558417118,-0.014149784154625786,-0.01938079689773179,-0.0016370676661582057
11.84,0.00632320550967469,0.04140069239335003,-0.0057869709486417596,-0.01408655209952904,-0.01896678997379829,-0.0016949373756446234
11.85,0.006393102517817231,0.044398604310811836,-0.00608519909060265,-0.014022621074350868,-0.01852280393069017,-0.0017557893665506499
11.86,0.0065302495714153475,0.047416224931294146,-0.006361632509541833,-0.013957318578636715,-0.01804864168137723,-0.0018194056916460682
11.870000000000001,0.006737517207201199,0.0504495461520016,-0.006617199930255202,-0.013889943406564702,-0.017544146219857212,-0.0018855776909486202
11.88,0.007017640963234845,0.05349460625854449,-0.006852798493638991,-0.013819766996932353,-0.017009200157271767,-0.00195410567588501
11.89,0.007373204189678961,0.056547519996136345,-0.00706929437571456,-0.013746034955035564,-0.016443724957310404,-0.0020247986196421557
11.9,0.007806622000626179,0.05960451385629348,-0.007267523649066743,-0.013667968735029302,-0.01584767981874747,-0.002097473856132823
11.91,0.008320125585545707,0.06266197350527439,-0.007448293301419367,-0.013584767479173846,-0.015221060083694725,-0.0021719567891470165
11.92,0.008915745643165635,0.06571651894609105,-0.007612382399956135,-0.01349561002274219,-0.014563894894233815,-0.0022480806131465777
11.93,0.009595292945875702,0.06876514666030512,-0.007760543502181685,-0.013399657093283434,-0.013876243427630764,-0.0023256860481683946
11.94,0.010360331255444832,0.07185150232130603,-0.007893504733861675,-0.013296053780728985,-0.013157728404417703,-0.002404621095507011
11.950000000000001,0.011212018950165964,0.06584081390681487,-0.00801198669423249,-0.013183933591227326,-0.012499320265349554,-0.002484740962449336
11.96,0.012142101069179317,0.055148787746833745,-0.008117770766283578,-0.013062512580535533,-0.011947832387881217,-0.002565918670112172
11.97,0.013156209469391625,0.04490863395468956,-0.00820953477655061,-0.012930950485841617,-0.011498746048334322,-0.002648014017877678
11.98,0.014272931612665976,0.035182252731611255,-0.008288575933505411,-0.012788221169714958,-0.011146923521018209,-0.002730899777212732
11.99,0.015490564003231386,0.025972077203348716,-0.008355184290634317,-0.012633315529682644,-0.010887202748984722,-0.002814451620119075
12.0,0.01680642808423341,0.017161871159224136,-0.008409913537902446,-0.01246525124884031,-0.01071558403739248,-0.0028985507554980996
12.01,0.018217927237975072,0.008763307524243216,-0.008453223096240532,-0.01228307197646056,-0.010627950962150048,-0.002983082986460505
12.02,0.01972266237671931,0.0007923547119077501,-0.008485611181421913,-0.012085845352693367,-0.01062002741503097,-0.0030679390982747243
12.030000000000001,0.021317869683717648,-0.006741301902130979,-0.008507569438156632,-0.011872666655856191,-0.01068744043405228,-0.0031530147926562904
12.040000000000001,0.023000438702742133,-0.013831637774088718,-0.008519589472396245,-0.01164266226882877,-0.010825756811793166,-0.003238210687380253
12.05,0.024766945423636846,-0.02047533040720039,-0.008522156838654937,-0.011394992814592402,-0.01103051011586517,-0.0033234322557668026
12.06,0.026613645024640434,-0.026671232557017435,-0.008515747727535414,-0.011128856364345997,-0.011297222441435344,-0.0034085897330421566
12.07,0.02853627515567373,-0.032419836357777135,-0.008500824578606153,-0.01084349361278926,-0.011621420805013116,-0.003493597978828218
12.08,0.030528338630356172,-0.03772137295307147,-0.008477831875784308,-0.010538210226485697,-0.01199863453454383,-0.003578376297586061
12.09,0.032565080705687796,-0.042560855052229285,-0.008447192706559345,-0.01021255941942882,-0.012424243085066124,-0.0036628482246516547
12.1,0.03445272230738476,-0.046773990073688626,-0.0084093127657878,-0.009868032196354971,-0.01289198298580301,-0.003746941352309533
12.11,0.034462360323745306,-0.04887692058000967,-0.008364647320825116,-0.009523408593117517,-0.013380752191603108,-0.003830587825517784
12.120000000000001,0.019292510343789954,-0.037828891963232136,-0.008314272843107592,-0.009330483489679619,-0.013759041111235428,-0.00391373055394886
12.13,-0.042125437955808274,0.009848301738567836,-0.008263521227641436,-0.0097517378692377,-0.01366055809384975,-0.003996365766225274
12.14,-0.017146344233172794,-0.01572287157251412,-0.008222665213994545,-0.00992320131156943,-0.013817786809574892,-0.00407859241836522
12.15,0.04466701545643791,-0.08028722237357873,-0.008157807994530666,-0.009476531157005051,-0.014620659033310678,-0.004160170498310527
12.16,0.019519661274362873,-0.0943081015786458,-0.008066534178112643,-0.009281334544261423,-0.015563740049097136,-0.0042408358400916535
12.17,0.011890127347627039,-0.09453513050539718,-0.007976793473673905,-0.009162433270785152,-0.016509091354151108,-0.0043206037748283925
12.18,0.00681817411515305,-0.09276583568225813,-0.007880559934279448,-0.009094251529633621,-0.017436749710973688,-0.004399409374171187
12.19,0.0022180310340001105,-0.09056028103735,-0.0077807458134444805,-0.00907207121929362,-0.018342352521347187,-0.0044772168323056315
12.200000000000001,-0.002280370554272118,-0.08808306761658023,-0.007677602223188099,-0.009094874924836342,-0.01922318319751299,-0.0045539928545375126
12.21,-0.006657699544776519,-0.08536456265641408,-0.007571597983298213,-0.009161451920284107,-0.02007682882407713,-0.004629708834370494
