time,d_delta_x,d_delta_y,d_delta_z,delta_x,delta_y,delta_z
1.9100000000000001,0.03696500488461085,0.24447486186640438,0.012444190877654825,-0.06736251066473707,-0.1302943098811139,-0.00265428095868423
1.92,0.03246337092822771,0.2416906977802339,0.011119080788951562,-0.0670378769554548,-0.12787740290331157,-0.0025430901507947144
1.93,0.023216899360262222,0.24394301577915029,0.009855324582675417,-0.06680570796185217,-0.12543797274552007,-0.00244453690496796
1.94,0.014183662119134799,0.24930594558607677,0.008639795638579776,-0.06666387134066082,-0.1229449132896593,-0.0023581389485821625
1.95,0.006684935861554719,0.2572523910177952,0.007480138698743195,-0.06659702198204527,-0.12037238937948135,-0.0022833375615947307
1.96,0.0010816400924260061,0.26757608122668214,0.006379679054447998,-0.06658620558112101,-0.11769662856721452,-0.002219540771050251
1.97,0.003740088245975992,0.2800368299295666,0.005341471632943375,-0.06654880469866124,-0.11489626026791885,-0.0021661260547208173
1.98,0.007293719390790321,0.29442192161377684,0.004372832464541488,-0.06647586750475334,-0.11195204105178108,-0.0021223977300754023
1.99,0.010626560925453998,0.3105800675765416,0.003476295791781509,-0.0663696018954988,-0.10884624037601566,-0.002087634772157587
2.0,0.014293045625820733,0.32802226031449516,0.002655456823488311,-0.06622667143924059,-0.10556601777287071,-0.002061080203922704
2.0100000000000002,0.01880476304831452,0.3462112924020021,0.0019127380558097828,-0.06603862380875744,-0.1021039048488507,-0.002041952823364606
2.02,0.024556512982565615,0.36459778847615154,0.0012491594006573455,-0.06579305867893179,-0.09845792696408917,-0.0020294612293580328
2.0300000000000002,0.03186521356434885,0.38263467661038175,0.0006602443033248574,-0.0654744065432883,-0.09463158019798536,-0.002022858786324784
2.04,0.040977299137458734,0.39980915474454015,0.0001451040890567707,-0.06506463355191372,-0.09063348865053995,-0.0020214077454342163
2.05,0.05206605123099284,0.41567513803371925,-0.00029879142601962373,-0.0645439730396038,-0.08647673727020276,-0.0020243956596944124
2.06,0.06515967981400128,0.4365318838475979,-0.0007025565198813845,-0.06389237624146378,-0.08211141843172678,-0.0020314212248932263
2.07,0.08027840995778268,0.37944348167861214,-0.0010326097044401107,-0.06308959214188595,-0.07831698361494066,-0.002041747321937627
2.08,0.09748476874649709,0.32035295521853435,-0.001318735855261554,-0.06211474445442098,-0.07511345406275531,-0.0020549346804902427
2.09,0.11661331444727047,0.2672342925850711,-0.0015492340497423266,-0.060948611309948275,-0.0724411111369046,-0.002070427020987666
2.1,0.13745449198387932,0.22109681330405542,-0.0017391726906854244,-0.05957406639010948,-0.07023014300386404,-0.0020878187478945206
2.11,0.15966715498642867,0.18169770965742132,-0.0018972080554148524,-0.057977394840245194,-0.06841316590728982,-0.002106790828448669
