time,xi_x,xi_y,xi_z,d_var_theta_x,d_var_theta_y,d_var_theta_z,var_theta_x,var_theta_y,var_theta_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
18.51,-0.018414504288029376,-0.07506092108983564,-0.0007247326915005292,3.2106092532121506,1.0001442839390717,1.9210806247304237,-0.7422914944835749,2.3399635211049654,-1.0943600571745113,-0.004997690981129042,6.848009545512568e-05,-0.0021715402678610767,0.0007294979723100263,0.002571471835739481,5.6171515875315937e-05,0.5613341206532809,1.7696447559427042,0.04975697011024568
18.52,-0.01708663754931905,-0.07516147153553998,8.798326341419305e-05,3.224529779398768,0.958650115635326,1.9271972430191209,-0.7100461966895872,2.349550022261319,-1.07508808474432,-0.005054551472949646,0.0001488503522544954,-0.0016015188024015097,0.0006789524575805298,0.002572960339262026,4.0156327851300836e-05,0.5290817156485803,1.7716450472813863,-0.011307914178504366
18.53,-0.015807757601914885,-0.07527424297814456,0.0004081316902242449,3.2424592241079564,0.9154615887426151,1.992316491498164,-0.6776216044485077,2.358704638148745,-1.0551649198293385,-0.005064569153705824,0.0002177563851133435,-0.0011277461790747709,0.0006283067660434716,0.0025751379031131593,2.8878866060553124e-05,0.49761213398141413,1.7738888429637583,-0.0330649946476938
18.54,-0.014427420396353141,-0.07544574313366459,0.0012449079664769158,3.2469525142613835,0.8757566311309897,1.996749354146922,-0.6451520793058939,2.367462204460055,-1.0351974262878691,-0.005215492420757006,0.0003250842868492837,-0.0006681461128363654,0.0005761518418359016,0.002578388745981652,2.219740493218947e-05,0.4631503804514933,1.7773003945547572,-0.07344960298384387
18.55,-0.01312454825263798,-0.07562309095404185,0.0018034867305576352,3.2575368184606264,0.8337803447920152,2.037530607633795,-0.6125767111212876,2.375800007907975,-1.0148221202115313,-0.005252749451329249,0.0004066285515448298,-0.0003099247533756674,0.000523624347322609,0.0025824550314971,1.9098157398432794e-05,0.43008162884918144,1.780828416795524,-0.09619338290474996
18.56,-0.011796894568590233,-0.07583902437356072,0.0026335336826097677,3.2627955117684917,0.7930589455342887,2.0515070988622277,-0.5799487560036027,2.383730597363318,-0.994307049222909,-0.005321171440066897,0.0005027246082012771,0.00013461986115259345,0.00047041263292194003,0.002587482277579113,2.044435600995873e-05,0.39577049550760474,1.785122973968888,-0.1270579582630198
18.57,-0.010522787127642985,-0.07606884826976001,0.0033829705927062026,3.2711764658458735,0.7509078614654758,2.0787625961207388,-0.547236991345144,2.3912396759779724,-0.9735194232617016,-0.005303980772075126,0.0005843868253950779,0.0005209907636374831,0.0004173728252011888,0.0025933261458330635,2.565426364633356e-05,0.3621674860792366,1.7896930888163913,-0.1529904201042415
18.580000000000002,-0.009261761738018293,-0.07632647541180448,0.0042364121355307205,3.278037140729539,0.7088195128175387,2.0987127873605274,-0.5144566199378486,2.3983278711061478,-0.9525322953880964,-0.005255068779962042,0.0006697799610952682,0.0009642277832189781,0.00036482213740156837,0.002600023945444016,3.529654147852334e-05,0.3281478190455905,1.7948145795239796,-0.18098919847318323
18.59,-0.00803596731706091,-0.0766050852697382,0.0050993236233142225,3.2854995964844886,0.6660712253287138,2.121651224635077,-0.48160162397300377,2.404988583359435,-0.9313157831417456,-0.0051334307747703594,0.0007509815535180625,0.0013905692922167334,0.00031348782965386475,0.0026075337609791967,4.920223440069067e-05,0.2942132545362897,1.8003515518383948,-0.20806620667540857
18.6,-0.006837048239643317,-0.07690850288170159,0.0060115270112079955,3.2922741868983723,0.623092374970081,2.1429879233221296,-0.44867888210402007,2.4112195071091356,-0.9098859039085243,-0.004942371323434861,0.0008330494976261371,0.0018304544829569908,0.0002640641164195161,0.002615864255955458,6.750677923026059e-05,0.26001987503004437,1.806379382405908,-0.23565041618333477
18.61,-0.005671919758833632,-0.07723544400166071,0.006952160971516075,3.298637263517216,0.5797751351610647,2.164716802178134,-0.4156925094688479,2.417017258460746,-0.888238735886743,-0.0046657614979432275,0.0009144413522843564,0.0022537899132680237,0.00021740650144008383,0.0026250086694783016,9.004467836294082e-05,0.22560390914252618,1.8128720242379028,-0.26320122295033777
18.62,-0.004542366724282265,-0.07758680009207186,0.007926219873556462,3.304178311588677,0.536253953931533,2.1859925132108318,-0.3826507263529611,2.4223797980000614,-0.8663788107546346,-0.004300378911591489,0.000996244742682298,0.002658077592527985,0.00017440271232416893,0.0026349711169051247,0.00011662545428822068,0.19079474149271974,1.8198465429656963,-0.29094941121364254
18.63,-0.0034543144696161376,-0.07796267919905109,0.00892803814151355,3.308747775405212,0.4926430566687421,2.2071156998922836,-0.34956324859890897,2.427306228566749,-0.8443076537557118,-0.0038469690305312724,0.0010784429905095483,0.003028886915537907,0.00013593302201885622,0.0026457555468102204,0.00014691432344359975,0.15543776473426482,1.8273044250448298,-0.31879616831780067
18.64,-0.002414782873966792,-0.07836664385543468,0.009955892757302576,3.3119873957146755,0.45003724604969175,2.2280244923958183,-0.3164433746417622,2.4318066010272457,-0.8220274088317536,-0.003317121639167937,0.0011644785243135197,0.0033592003674878454,0.00010276180562717685,0.0026574003320533556,0.0001805063271184782,0.11920883045663194,1.835315511317849,-0.34674775565866767
18.650000000000002,-0.0014346099083598074,-0.0788029270529087,0.011007447044840357,3.3132547490159303,0.4091687632070009,2.2486567537875395,-0.2833108271516029,2.4358982886593155,-0.7995408412938783,-0.0027326163522938852,0.0012574489805757122,0.003643925456967431,7.5435642104238e-05,0.0026699748218591128,0.00021694558168815252,0.08142317396459166,1.8439627495180992,-0.37478581698342706
18.66,-0.0005322593823214317,-0.07926418654356304,0.01208147163543094,3.310558499090078,0.36852361709051484,2.2686853559814275,-0.2502052421607021,2.4395835248302205,-0.776853987734064,-0.0021254519871475902,0.00134796279243031,0.0038822787038509613,5.4181122232762095e-05,0.002683454449783416,0.0002557683687266621,0.039921655688415304,1.8530999579308585,-0.4029158077362739
18.67,0.00024985920608394663,-0.07974210038016682,0.013174198405829785,3.2863768582099246,0.32678173341940364,2.2880732188073796,-0.21734147357860287,2.4428513421644147,-0.7539732555459902,-0.0015391128790918564,0.0014284171301891385,0.004072764096926525,3.878999344184353e-05,0.002697738621085307,0.00029649600969592737,-0.02339850623181898,1.862561802498972,-0.4310730109206569
18.68,0.0006785807783742936,-0.08023745766004708,0.014283878649109516,3.304951342560889,0.2839910231307021,2.3061869180959436,-0.18429196015299398,2.4456912523957217,-0.7309113863650307,-0.0010593792485308576,0.0015025621233192704,0.004219096525773935,2.8196200956534954e-05,0.0027127642423185,0.0003386869749536667,-0.04746691046631996,1.8723632169381155,-0.45924327288531497
18.69,0.001143815160345063,-0.08075078577149908,0.015398607629348748,3.326189195655367,0.24025372585272708,2.325053009205084,-0.15103006819644033,2.448093789654249,-0.7076608562729799,-0.0006725823231565238,0.0015727808038726032,0.004314349114355883,2.1470377724969717e-05,0.0027284920503572257,0.00038183046609722553,-0.06908260105035613,1.8825139562630182,-0.487157334207078
18.7,0.0017117331416750536,-0.08128515765289768,0.0165190392350264,3.339270898730843,0.19597664498819412,2.345061787968352,-0.1176373592091319,2.4500535561041312,-0.6842102383932964,-0.00032079204864031695,0.001643299254992528,0.004370828177749074,1.8262457238566547e-05,0.002744925042907151,0.0004255387478747163,-0.09259190757726182,1.8930739733678728,-0.5148641621951393
18.71,0.0023614451588445384,-0.08184320057908057,0.0176620352729574,3.345423580854288,0.15153176967557225,2.363825088657116,-0.08418312340058902,2.4515688738008867,-0.6605719875067253,2.799626233298733e-05,0.0017166515309309377,0.0044173608522417515,1.854241986189642e-05,0.0027620915582164604,0.0004697123563971338,-0.11723545928715846,1.904094301550605,-0.5428003286587212
18.72,0.0030692035631856435,-0.08242349104622049,0.0188172342158619,3.346913302789332,0.10685203289549938,2.381870420481159,-0.050713990372695694,2.452637394129842,-0.6367532833019137,0.000386008853502346,0.0017905731686013032,0.004443988077079658,2.240250839691988e-05,0.0027799972899024733,0.0005141522371679304,-0.1423115155180632,1.9155460444944659,-0.5707277425161766
18.73,0.003821749454634406,-0.08302552611048197,0.019981499930871838,3.345000728006111,0.06196754874746713,2.3990949473712972,-0.017263983092634584,2.4532570696173166,-0.6127623338282008,0.0007558403194719524,0.0018643878400698422,0.00445318560643077,2.9960911591639405e-05,0.002798641168303172,0.0005586840932322381,-0.16755890210291186,1.9274184643883239,-0.5985885020877683
18.740000000000002,0.004609487999258546,-0.0836486898074309,0.021150849358294588,3.340588869362121,0.016899916063611853,2.415573474649128,0.016141905600986627,2.4534260687779526,-0.5886065990817095,0.0011328154250509056,0.0019375054887433157,0.004446590637073051,4.128906584214846e-05,0.002818016223190605,0.0006031499996029685,-0.1928290316493393,1.9396986074186306,-0.6263053957160956
18.75,0.005372268592719352,-0.08426318747202721,0.022118032354688788,3.3406275665498297,-0.03155859618158052,2.456748644546546,0.04954818126648493,2.4531104828161365,-0.5640391126362441,0.001460409483175244,0.0019803312436680875,0.004206665560129108,5.58931606739009e-05,0.0028378195356272857,0.0006452166552042597,-0.2164218505030439,1.9518000529107868,-0.6490514950369005
18.76,0.006255593418079221,-0.08494827836922703,0.02340994177228195,3.3279589253961963,-0.07459532501727972,2.4619393950860657,0.08282777052044689,2.4523645295659637,-0.5394197186853834,0.001877442784146779,0.002081057653364096,0.004372339295506757,7.466758851536869e-05,0.002858630112160927,0.0006889400481593272,-0.24287991885500151,1.9652795996563803,-0.679173311624501
18.77,0.007117686828328598,-0.08563537685985745,0.024592716784686663,3.3183584792205916,-0.11949975738120822,2.476669684754754,0.1160113553126528,2.451169531992152,-0.5146530218378359,0.0022227357855280406,0.0021540073896879064,0.004358200483303262,9.68949463706491e-05,0.002880170186057806,0.0007325220529923598,-0.2679708185709298,1.9787888125435091,-0.7065275552181979
18.78,0.00799447738794018,-0.08634401065695796,0.025793516347903722,3.308060657169225,-0.16414741477833927,2.487561930342949,0.14909196188434504,2.4495280578443683,-0.48977740253440644,0.0025373879336587682,0.0022268979767000457,0.004354845037414762,0.00012226882570723677,0.0029024391658248063,0.0007760705033665075,-0.2928710674119992,1.9927103460960864,-0.7340904554609067
