time,xi_x,xi_y,xi_z,dx_x,dx_y,dx_z,x_x,x_y,x_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
0.46,0.14257689121889205,0.07447581804581738,-0.11447273285639925,-1.0395061252640654,-2.3239388098436424,1.6570033091069987,1.1558409143712625,1.4093853378012073,1.2531986214348458,-0.0367553542777842,-0.044876429378624974,-0.05615866235093542,0.04922443193531631,0.03989553809635267,0.04779241233553665,1.9784276750261796,1.0010590791471334,-1.5796105734724928
0.47000000000000003,0.14266517589321315,0.07569737472011906,-0.11244278094183979,-1.3233400831884496,-2.605292656574608,1.6110894490826955,1.142607513539378,1.3833324112354612,1.2693095159256729,-0.03406243166659764,-0.04104217989194524,-0.05430936167959907,0.048883807618650334,0.03948511629743322,0.04724931871874066,1.9792926747352568,1.0178468722326457,-1.550045215986801
0.48,0.1428347725105723,0.07692348403426363,-0.1104187594524848,-1.5908717853304788,-2.8719374475862463,1.5687962096561647,1.1266987956860732,1.3546130367595988,1.2849974780222344,-0.03149514249364446,-0.03745106449480601,-0.052622205084788654,0.048568856193713886,0.039110605652485156,0.046723096667892774,1.9813194530355442,1.034760230549638,-1.5205630871282771
0.49,0.14308445598106756,0.07818405359525227,-0.10841794296053053,-1.841084260570026,-3.1173310402870067,1.5301502509812581,1.1082879530803729,1.3234397263567288,1.300298980532047,-0.029042294332416646,-0.03405284139865203,-0.051065049739614066,0.04827843325038972,0.03877007723849864,0.046212446170496635,1.9844889817642852,1.0522191920306498,-1.4914137746963718
0.5,0.14340410949234972,0.07952500164127074,-0.10645430080469853,-2.0750282908125186,-3.330953906048336,1.4957586439422659,1.0875376701722477,1.2901301872962454,1.3152565669714698,-0.02670283783843741,-0.03078514078420172,-0.049611762790391145,0.048011404872005344,0.03846222583065662,0.04571632854259272,1.9886580167096666,1.070873262011431,-1.4628002380105471
0.51,0.14378342556228985,0.08100633617497155,-0.10454461493670708,-2.2944963490345476,-3.4989932965164074,1.466043112346971,1.064592706681902,1.2551402543310812,1.3299169980949395,-0.024476406283290897,-0.027575843617556772,-0.0482355681970168,0.047766640809172436,0.038186467394481054,0.04523397286062256,1.9936806024317064,1.0915756069348133,-1.4349659427205215
0.52,0.1442162126575557,0.08268586410407175,-0.10271164260875976,-2.5010741636168254,-3.607593219164384,1.4402724830063975,1.0395819650457339,1.2190643221394375,1.3443197229250035,-0.022358925700986354,-0.02435970867171773,-0.04690581723470291,0.047543051552162575,0.037942870307763873,0.04476491468827553,1.9994681896683226,1.1151529600783832,-1.4082399004944033
0.53,0.14470050443368687,0.08459858077931126,-0.10097973273191596,-2.695761948494222,-3.646623059551257,1.416297955992477,1.0126243455607917,1.182598091543925,1.3584827024849282,-0.020342725548445295,-0.021098424828023432,-0.045592519520278346,0.04733962429667812,0.03773188605948364,0.04430898949307275,2.005991121674109,1.142112044101531,-1.3829736444206218
0.54,0.1452369564576934,0.08674449078183177,-0.0993659666429143,-2.8784639098053626,-3.611848465767919,1.3913655699089291,0.9838397064627381,1.1464796068862457,1.3723963581840175,-0.018418349781345073,-0.01779119169256768,-0.044275052660331965,0.047155440798864676,0.03755397414255796,0.04386623896646943,2.0132562176350453,1.1724631171637285,-1.3594140688195384
0.55,0.14582888064396393,0.08909047165367157,-0.0978761997110078,-3.0481098150471406,-3.5049463168197468,1.3626618545119396,0.9533586083122667,1.1114301437180483,1.386022976729137,-0.016574604964869705,-0.014470763162080139,-0.042945429300058485,0.04698969474921598,0.037409266510937164,0.04343678467346884,2.0213071507964657,1.2057419587438656,-1.3376465661267596
0.56,0.14647624810836923,0.09157829187165323,-0.09650748908987916,-3.203574011398044,-3.332745190881899,1.3273178748524848,0.9213228681982862,1.0781026918092294,1.3992961554776617,-0.014804638462396907,-0.011193624047737424,-0.04160501345303805,0.04684164836459201,0.03729733027045979,0.04302073453893846,2.0301409676639706,1.241120395129735,-1.317629817723055
0.5700000000000001,0.14717541744488327,0.09413186502943449,-0.09524777899530434,-3.3436918333875516,-3.106483374391707,1.2829296498272162,0.8878859498644107,1.0470378580653124,1.4121254519759339,-0.013105883828653214,-0.008031495769469557,-0.04026423208165292,0.046710589526305475,0.0372170153127651,0.042618092218121933,2.0397044350838147,1.2775081037793452,-1.2991915037546184
0.58,0.1479220179698879,0.09666851276678146,-0.09407903717279997,-3.4670123412328273,-2.840135119998997,1.2278442527942819,0.8532158264520825,1.0186365068653225,1.4244038945038766,-0.011476864282289362,-0.005059286482897357,-0.038938886350688484,0.04659582088348258,0.03716642244793612,0.04222870335461505,2.0499342229347386,1.3137141426204768,-1.2820734432421734
0.59,0.1487134613589841,0.09911349728499808,-0.09298212875371092,-3.571652995663079,-2.547974231881508,1.161180419278617,0.8174992964954517,0.9931567645465074,1.4360156986966628,-0.009914589206300367,-0.0023403919556265057,-0.037644979721023236,0.04649667499141958,0.03714301852837986,0.04185225355740482,2.0607917780195115,1.3486573186692303,-1.2660015266178215
0.6,0.14955144995655822,0.10141035316572578,-0.09194218665756071,-3.655106980353755,-2.2427022168483512,1.082493318054756,0.7809482266919142,0.9707297423780239,1.4468406318772105,-0.008412130598674156,8.305160525998168e-05,-0.03639337692311928,0.04641255368543284,0.03714384904443246,0.04148831978817363,2.072297960008156,1.3815171933439794,-1.250762617797591
0.61,0.15044256766512376,0.10352301179655754,-0.09095117940266051,-3.7142344022513396,-1.9347007647236454,0.9914498858940661,0.7438058826694008,0.9513827347307875,1.456755130736151,-0.006958278937470724,0.0021912194336854013,-0.03518758309980771,0.04634297089605813,0.03716576123876931,0.041136443957175556,2.0845409229381464,1.411766845257634,-1.2362412608049838
